Siruta,Carne,Peste,LegumeFructe,Uleiuri,Lactate,Morarit,Panificatie
100353,0.0,0.0,0.0,0.0,0.0,0.0,100.0
51207,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,97.2972972972973
67595,0.0,0.0,0.0,0.0,0.0,0.0,100.0
43019,0.0,0.0,0.0,0.0,80.0,20.0,0.0
83981,0.0,0.0,50.0,0.0,0.0,0.0,50.0
92177,0.0,0.0,0.0,0.0,0.0,0.0,100.0
59416,0.0,0.0,0.0,0.0,0.0,5.555555555555555,94.44444444444444
26653,0.0,0.0,0.0,0.0,0.0,38.88888888888889,61.111111111111114
149539,0.0,0.0,0.0,0.0,0.0,0.0,100.0
34850,0.0,0.0,0.0,0.0,0.0,0.0,100.0
133161,87.46006389776358,0.0,11.661341853035143,0.0,0.0,0.0,0.8785942492012779
10293,0.0,0.0,0.0,0.0,0.0,0.0,100.0
116796,0.0,100.0,0.0,0.0,0.0,0.0,0.0
141376,0.0,0.0,0.0,0.0,0.0,0.0,100.0
26699,10.344827586206897,0.0,13.793103448275861,0.0,0.0,0.0,75.86206896551724
174156,0.0,0.0,0.0,0.0,0.0,0.0,100.0
34903,0.0,0.0,0.0,0.0,0.0,0.0,100.0
108632,0.0,0.0,0.0,0.0,0.0,0.0,100.0
67675,0.0,0.0,0.0,0.0,0.0,0.0,100.0
133214,100.0,0.0,0.0,0.0,0.0,0.0,0.0
18527,75.0,0.0,0.0,0.0,0.0,2.5,22.5
51305,0.0,0.0,0.0,0.0,0.0,0.0,100.0
26742,0.0,0.0,100.0,0.0,0.0,0.0,0.0
108669,0.0,0.0,0.0,0.0,0.0,0.0,100.0
116867,0.0,0.0,0.0,0.0,0.0,0.0,100.0
141447,0.0,0.0,0.0,0.0,0.0,0.0,100.0
157834,4.081632653061225,0.0,0.0,0.0,0.0,0.0,95.91836734693877
174218,0.0,0.0,0.0,0.0,100.0,0.0,0.0
18581,0.0,0.0,0.0,0.0,0.0,0.0,100.0
67737,0.0,0.0,0.0,0.0,0.0,0.0,100.0
108696,0.0,0.0,0.0,0.0,0.0,0.0,100.0
133278,0.0,0.0,0.0,0.0,0.0,0.0,100.0
100521,0.0,0.0,0.0,7.5,40.0,1.5,51.0
34985,0.0,0.0,0.0,0.0,100.0,0.0,0.0
108712,0.0,0.0,0.0,0.0,100.0,0.0,0.0
43180,0.0,0.0,0.0,0.0,100.0,0.0,0.0
174254,0.0,0.0,0.0,0.0,0.0,0.0,100.0
75953,0.0,0.0,0.0,60.0,0.0,40.0,0.0
26804,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,96.15384615384616
84148,0.0,0.0,0.0,0.0,0.0,0.0,100.0
67773,0.0,0.0,0.0,0.0,0.0,0.0,100.0
59586,0.0,0.0,0.0,0.0,16.666666666666664,0.0,83.33333333333334
125123,0.0,0.0,0.0,0.0,0.0,100.0,0.0
116938,0.0,0.0,0.0,0.0,0.0,0.0,100.0
84175,0.0,0.0,0.0,0.0,0.0,0.0,100.0
133330,0.0,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666
26840,0.0,0.0,0.0,0.0,0.0,0.0,100.0
100576,67.22925457102671,0.0,0.0,0.0,0.0,9.985935302390999,22.78481012658228
157923,0.0,0.0,0.0,0.0,0.0,0.0,100.0
35054,0.0,0.0,0.0,0.0,0.0,0.0,100.0
116983,0.0,0.0,0.0,0.0,0.0,9.090909090909092,90.9090909090909
149753,0.0,0.0,0.0,0.0,0.0,0.0,100.0
166137,0.0,0.0,0.0,100.0,0.0,0.0,0.0
26877,0.0,0.0,0.0,0.0,0.0,0.0,100.0
100610,0.0,0.0,0.8064516129032258,0.0,1.6129032258064515,40.32258064516129,57.25806451612904
84237,0.0,0.0,0.0,0.0,0.0,0.0,100.0
141580,0.0,0.0,0.0,0.0,0.0,0.0,100.0
133394,0.0,0.0,0.0,0.0,83.33333333333334,0.0,16.666666666666664
100638,0.0,0.0,0.0,0.0,0.0,100.0,0.0
10532,0.0,0.0,0.0,0.0,0.0,0.0,100.0
26920,100.0,0.0,0.0,0.0,0.0,0.0,0.0
84264,0.0,0.0,0.0,0.0,0.0,0.0,100.0
51500,100.0,0.0,0.0,0.0,0.0,0.0,0.0
59693,0.0,0.0,0.0,0.0,0.0,100.0,0.0
158010,0.0,0.0,0.0,0.0,0.0,0.0,100.0
43331,81.14558472553699,0.0,0.0,0.0,0.0,0.0,18.85441527446301
67906,0.0,0.0,0.0,0.0,0.0,38.46153846153847,61.53846153846154
100683,82.37410071942446,0.0,0.0,0.3597122302158274,0.0,0.0,17.26618705035971
108874,0.0,0.0,0.0,0.0,0.0,0.0,100.0
108892,25.0,0.0,0.0,0.0,0.0,0.0,75.0
26975,2.8169014084507045,0.0,0.0,13.145539906103288,1.4084507042253522,16.431924882629108,66.19718309859155
158065,0.0,0.0,0.0,0.0,0.0,0.0,100.0
51573,0.0,0.0,0.0,0.0,0.0,0.0,100.0
108918,0.0,0.0,0.0,0.0,100.0,0.0,0.0
117113,0.0,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666
27007,0.0,0.0,0.0,0.0,0.0,5.714285714285714,94.28571428571428
133508,0.0,0.0,0.0,0.0,0.0,0.0,100.0
43411,0.0,0.0,0.0,0.0,0.0,22.22222222222222,77.77777777777779
100754,0.0,0.0,0.0,0.0,0.0,0.0,100.0
92569,70.89442815249268,0.36656891495601174,0.5131964809384164,0.0,0.0,4.398826979472141,23.826979472140764
141722,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,96.15384615384616
84380,0.0,0.0,0.0,0.0,100.0,0.0,0.0
158109,0.0,0.0,0.0,0.0,0.0,43.373493975903614,56.62650602409639
108963,5.714285714285714,0.0,0.0,0.0,0.0,0.0,94.28571428571428
125347,0.3875968992248062,0.0,4.909560723514212,0.0,0.0,30.103359173126616,64.59948320413437
149931,0.0,20.0,0.0,0.0,80.0,0.0,0.0
100781,0.0,0.0,0.0,0.0,0.0,0.0,100.0
59826,0.0,0.0,0.0,0.0,0.0,0.0,100.0
117177,0.0,0.0,0.0,0.0,0.0,0.0,100.0
133562,0.0,0.0,0.0,0.0,0.0,0.0,100.0
84415,0.0,0.0,0.0,0.0,25.0,0.0,75.0
125374,76.92307692307693,0.0,0.0,0.0,0.0,23.076923076923077,0.0
35269,0.0,0.0,0.0,0.0,0.0,0.0,100.0
43466,0.0,0.0,0.0,0.0,0.0,0.0,100.0
76255,0.0,0.0,0.0,0.0,0.0,0.0,100.0
100834,2.4081115335868186,27.122940430925226,66.79340937896072,0.0,0.0,0.7604562737642585,2.915082382762991
43493,0.0,0.0,0.0,0.0,0.0,100.0,0.0
158181,0.0,0.0,0.0,0.0,0.0,62.5,37.5
59880,0.0,0.0,0.0,0.0,0.0,0.0,100.0
125418,58.69565217391305,0.0,0.0,0.0,0.0,0.0,41.30434782608695
109041,0.0,0.0,0.0,0.0,94.73684210526315,0.0,5.263157894736842
92658,10.970464135021098,0.0,0.0,74.82419127988749,2.390998593530239,0.2812939521800281,11.533052039381154
100852,0.0,0.0,0.0,0.0,0.0,0.0,100.0
76317,0.0,0.0,0.0,0.0,0.0,100.0,0.0
92701,31.03448275862069,0.0,0.0,0.0,0.0,3.4482758620689653,65.51724137931035
27169,0.0,0.0,0.0,0.0,0.0,0.0,100.0
125472,71.85792349726776,0.0,6.284153005464481,0.6830601092896175,0.0,5.737704918032787,15.437158469945356
158243,0.0,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666
59942,0.0,0.0,0.0,0.0,0.0,100.0,0.0
43563,0.0,0.0,0.0,0.0,100.0,0.0,0.0
19007,0.0,0.0,0.0,0.0,0.0,100.0,0.0
117319,87.5,0.0,0.0,0.0,5.357142857142857,0.0,7.142857142857142
27212,0.0,0.0,0.0,0.0,0.0,0.0,100.0
84558,0.0,0.0,0.0,0.0,0.0,100.0,0.0
92765,11.188811188811188,0.0,0.0,0.0,0.0,86.7132867132867,2.097902097902098
35429,0.0,0.0,0.0,0.0,0.0,0.0,100.0
125542,0.0,0.0,0.0,0.0,16.666666666666664,0.0,83.33333333333334
100969,0.0,0.0,0.0,0.0,0.0,0.0,100.0
158314,0.0,0.0,0.0,0.0,48.10126582278481,0.0,51.89873417721519
43625,0.0,0.0,0.0,0.0,0.0,100.0,0.0
92783,0.0,0.0,0.0,0.0,0.0,100.0,0.0
10872,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,98.11320754716981
109176,0.0,0.0,0.0,0.0,0.0,49.29577464788733,50.70422535211267
166529,0.0,0.0,0.0,0.0,0.0,100.0,0.0
101001,0.0,0.0,0.0,0.0,100.0,0.0,0.0
84629,0.0,0.0,0.0,0.0,0.0,0.0,100.0
27285,0.0,0.0,0.0,0.0,0.0,100.0,0.0
174744,9.817351598173515,0.0,9.58904109589041,0.0,12.785388127853881,16.894977168949772,50.91324200913242
60062,0.0,0.0,11.11111111111111,0.0,0.0,44.44444444444444,44.44444444444444
150178,0.0,0.0,0.0,0.0,25.0,0.0,75.0
133795,0.0,0.0,0.0,0.0,0.0,0.0,100.0
51877,100.0,0.0,0.0,0.0,0.0,0.0,0.0
92836,95.65217391304348,0.0,0.0,0.0,0.0,0.0,4.3478260869565215
19114,0.0,0.0,0.0,0.0,0.0,60.824742268041234,39.175257731958766
84656,0.0,0.0,0.0,0.0,2.247191011235955,0.0,97.75280898876404
117426,0.0,0.0,0.0,0.0,0.0,0.0,100.0
150196,37.5,0.0,0.0,0.0,0.0,62.5,0.0
125622,0.0,0.0,0.0,0.0,0.0,100.0,0.0
158396,0.0,100.0,0.0,0.0,0.0,0.0,0.0
174780,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664
10943,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19141,0.0,0.0,0.0,0.0,100.0,0.0,0.0
76497,0.0,0.0,0.0,4.166666666666666,0.0,4.166666666666666,91.66666666666666
109265,0.0,0.0,0.0,19.444444444444446,0.0,0.0,80.55555555555556
174824,0.0,0.0,42.857142857142854,0.0,0.0,0.0,57.14285714285714
166636,100.0,0.0,0.0,0.0,0.0,0.0,0.0
158449,0.0,0.0,0.0,0.0,66.66666666666666,0.0,33.33333333333333
27383,0.0,0.0,0.0,0.0,0.0,0.0,100.0
142079,0.0,0.0,0.0,0.0,0.0,0.0,100.0
43787,0.0,0.0,0.0,0.0,0.0,12.5,87.5
19212,0.0,0.0,0.0,0.0,0.0,100.0,0.0
174860,32.55813953488372,0.0,0.0,0.0,0.0,30.23255813953488,37.2093023255814
76558,0.0,0.0,0.0,100.0,0.0,0.0,0.0
166672,0.0,0.0,0.0,0.0,0.0,0.0,100.0
84754,0.0,0.0,0.0,0.0,0.0,0.0,100.0
101145,0.0,0.0,0.0,0.0,0.0,0.0,100.0
92961,0.0,0.0,0.0,0.0,0.0,0.0,100.0
43812,0.0,0.0,0.0,0.0,0.0,100.0,0.0
101163,0.0,0.0,0.0,0.0,0.0,0.0,100.0
27436,0.0,0.0,0.0,0.0,0.0,0.0,100.0
117550,0.0,0.0,0.0,0.0,85.14851485148515,0.0,14.85148514851485
68404,0.0,0.0,0.0,0.0,100.0,0.0,0.0
76601,0.0,0.0,0.0,0.0,0.0,0.0,100.0
158528,0.0,0.0,0.0,0.0,0.0,4.5662100456621,95.4337899543379
101190,0.0,0.0,0.0,0.0,0.0,0.0,100.0
174922,0.0,0.0,0.0,0.0,0.0,0.0,100.0
84825,0.0,0.0,0.0,0.0,89.1891891891892,0.0,10.81081081081081
93021,0.0,0.0,0.0,0.0,0.0,0.0,100.0
52062,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2915,0.0,0.0,0.0,0.0,0.0,0.0,100.0
158564,4.411764705882353,0.0,0.0,0.0,0.0,0.0,95.58823529411765
109425,0.0,0.0,0.0,0.0,0.0,0.0,100.0
76674,31.03448275862069,0.0,0.0,0.0,0.0,0.0,68.96551724137932
150418,0.0,0.0,100.0,0.0,0.0,0.0,0.0
35731,38.7774594078319,0.0,0.09551098376313276,0.19102196752626552,3.7249283667621778,1.241642788920726,55.9694364851958
52115,0.0,0.0,0.0,0.0,0.0,0.0,100.0
76692,0.0,0.0,0.0,0.0,0.0,0.0,100.0
134050,99.29824561403508,0.0,0.0,0.0,0.0,0.0,0.7017543859649122
117667,0.0,0.0,0.0,0.0,0.0,0.0,100.0
175019,96.72727272727273,0.0,0.0,0.0,0.0,0.36363636363636365,2.909090909090909
2988,0.0,0.0,0.0,0.0,0.0,0.0,100.0
35759,0.0,0.0,0.0,0.0,0.0,0.0,100.0
76718,0.0,0.0,0.0,0.0,0.0,0.0,100.0
84923,0.0,0.0,0.0,0.0,66.66666666666666,0.0,33.33333333333333
109504,0.0,0.0,0.0,0.0,0.0,0.0,100.0
175055,0.0,0.0,0.0,0.0,0.0,0.0,100.0
134096,0.0,0.0,0.0,0.0,0.0,0.0,100.0
93156,100.0,0.0,0.0,0.0,0.0,0.0,0.0
158699,11.363636363636363,0.0,0.0,0.0,30.303030303030305,0.0,58.333333333333336
27631,21.568627450980394,0.0,0.0,0.0,0.0,1.9607843137254901,76.47058823529412
150524,0.0,0.0,0.0,0.0,0.0,100.0,0.0
35839,36.95652173913043,0.0,0.0,0.0,63.04347826086957,0.0,0.0
60419,2.2230320699708455,0.0,1.0204081632653061,8.454810495626822,15.123906705539358,26.6399416909621,46.53790087463557
125962,0.0,0.0,0.0,100.0,0.0,0.0,0.0
68627,0.0,0.0,0.0,0.0,0.0,100.0,0.0
44060,0.0,0.0,0.0,0.0,0.0,0.0,100.0
27686,0.0,0.0,0.0,0.0,11.538461538461538,0.0,88.46153846153845
60455,28.57142857142857,0.0,0.0,0.0,0.0,9.523809523809524,61.904761904761905
35884,0.0,0.0,0.0,0.0,0.0,0.0,100.0
125999,0.0,0.0,0.0,0.0,0.0,100.0,0.0
158779,0.0,0.0,0.0,0.0,0.0,21.428571428571427,78.57142857142857
150588,0.0,0.0,0.0,0.0,0.0,0.0,100.0
60482,84.28571428571429,0.0,0.0,0.0,0.4761904761904762,0.0,15.238095238095239
117827,0.0,0.0,0.0,0.0,0.0,0.0,100.0
126022,0.0,0.0,0.0,0.0,0.0,89.28571428571429,10.714285714285714
44113,0.0,0.0,0.0,100.0,0.0,0.0,0.0
85074,0.0,0.0,100.0,0.0,0.0,0.0,0.0
60507,0.0,0.0,0.0,0.0,8.108108108108109,0.0,91.8918918918919
35946,93.54838709677419,0.0,0.0,0.0,0.0,0.0,6.451612903225806
44140,0.0,0.0,0.0,0.0,0.0,0.0,100.0
27757,0.0,0.0,0.0,0.0,0.0,0.0,100.0
60534,0.0,0.0,0.0,0.0,0.0,0.0,100.0
167035,0.0,0.0,0.0,0.0,0.0,100.0,0.0
175224,0.0,0.0,0.0,0.0,0.0,0.0,100.0
85127,0.0,0.0,0.0,0.0,0.0,0.0,100.0
158859,0.0,0.0,0.0,0.0,0.0,100.0,0.0
126102,0.0,0.0,0.0,0.0,0.0,100.0,0.0
60570,0.0,0.0,0.0,0.0,0.0,0.0,100.0
36006,0.0,0.0,0.0,0.0,33.70786516853933,0.0,66.29213483146067
76969,0.0,0.0,0.0,0.0,0.0,7.142857142857142,92.85714285714286
150702,0.0,0.0,0.0,0.0,0.0,100.0,0.0
158895,0.0,0.0,100.0,0.0,0.0,0.0,0.0
93370,0.0,0.0,0.0,0.0,0.0,0.0,100.0
76996,0.0,0.0,0.0,0.0,0.0,100.0,0.0
27846,0.0,0.0,100.0,0.0,0.0,0.0,0.0
109773,12.625250501002002,0.0,0.0,0.0,2.6052104208416833,1.402805611222445,83.36673346693387
126166,0.0,0.0,0.0,0.0,0.0,100.0,0.0
60632,0.0,0.0,0.0,0.0,0.0,0.0,100.0
36060,0.0,0.0,0.0,0.0,60.0,0.0,40.0
150766,0.0,0.0,0.0,0.0,0.0,7.142857142857142,92.85714285714286
117998,0.0,0.0,0.0,0.0,100.0,0.0,0.0
109826,0.0,0.0,0.0,0.0,0.0,0.0,100.0
175368,0.0,0.0,0.0,0.0,0.0,0.0,100.0
60687,0.0,0.0,0.0,0.0,94.44444444444444,0.0,5.555555555555555
77082,0.0,0.0,0.0,0.0,0.0,0.0,100.0
27935,0.0,0.0,0.0,0.0,0.0,0.0,100.0
101662,0.0,0.0,0.0,0.0,0.0,100.0,0.0
44328,0.0,0.0,0.0,0.0,100.0,0.0,0.0
93487,0.0,0.0,0.0,0.0,0.0,0.0,100.0
60721,11.11111111111111,0.0,0.0,0.0,0.0,88.88888888888889,0.0
159035,100.0,0.0,0.0,0.0,0.0,0.0,0.0
11584,0.0,0.0,0.0,0.0,19.310344827586206,0.0,80.6896551724138
27971,0.0,0.0,0.0,0.0,0.0,0.0,100.0
85341,0.0,0.0,0.0,0.0,0.0,0.0,100.0
159071,0.0,0.0,0.0,0.0,0.0,100.0,0.0
77153,0.0,0.0,0.0,0.0,100.0,0.0,0.0
109924,0.0,0.0,0.0,0.0,0.0,0.0,100.0
60776,0.0,0.0,0.0,0.0,0.0,0.0,100.0
77180,0.0,0.0,0.0,0.0,0.0,0.0,100.0
60801,24.242424242424242,0.0,0.0,0.0,72.72727272727273,0.0,3.0303030303030303
167302,100.0,0.0,0.0,0.0,0.0,0.0,0.0
93575,0.0,0.0,0.0,29.166666666666668,0.0,70.83333333333334,0.0
167311,0.0,0.0,0.0,100.0,0.0,0.0,0.0
150935,0.0,0.0,0.0,0.0,10.0,0.0,90.0
93600,0.0,0.0,0.0,0.0,100.0,0.0,0.0
159142,0.0,0.0,0.0,0.0,0.0,100.0,0.0
85412,0.0,0.0,0.0,0.0,91.42857142857143,0.0,8.571428571428571
77224,0.0,0.0,0.0,0.0,0.0,0.0,100.0
52650,100.0,0.0,0.0,0.0,0.0,0.0,0.0
44462,0.0,0.0,0.0,0.0,100.0,0.0,0.0
60847,2.272727272727273,0.0,1.1363636363636365,13.068181818181818,0.0,0.0,83.52272727272727
93628,100.0,0.0,0.0,0.0,0.0,0.0,0.0
101822,0.0,0.0,0.0,0.0,0.0,0.0,100.0
36300,0.0,0.0,0.0,0.0,0.0,100.0,0.0
175590,0.0,0.0,0.0,0.0,30.434782608695656,69.56521739130434,0.0
110063,0.0,0.0,0.0,0.0,0.0,0.0,100.0
44532,0.0,0.0,0.0,0.0,0.0,100.0,0.0
77313,100.0,0.0,0.0,0.0,0.0,0.0,0.0
118281,0.0,0.0,0.0,0.0,30.23255813953488,0.0,69.76744186046511
101902,0.0,0.0,0.0,0.0,0.0,0.0,100.0
77331,0.0,0.0,0.0,0.0,0.0,100.0,0.0
93717,0.0,0.0,0.0,0.0,0.0,0.0,100.0
52758,0.0,0.0,0.0,0.0,0.0,0.0,100.0
85528,0.0,0.0,0.0,0.0,0.0,0.0,100.0
159259,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19999,0.0,0.0,100.0,0.0,0.0,0.0,0.0
142881,0.0,0.0,0.0,0.0,0.0,100.0,0.0
110116,0.0,0.0,0.0,0.0,0.0,0.0,100.0
151077,0.0,0.0,0.0,0.0,0.0,0.0,100.0
52785,0.0,0.0,0.0,0.0,0.0,0.0,100.0
167473,11.931696905016008,0.0,6.424759871931697,0.0,0.021344717182497332,22.689434364994664,58.932764140875136
175670,0.0,0.0,0.0,0.0,0.0,0.0,100.0
151095,0.0,0.0,0.0,0.0,56.060606060606055,25.757575757575758,18.181818181818183
77377,0.0,0.0,0.0,15.625,0.0,0.0,84.375
101957,88.88888888888889,0.0,0.0,0.0,0.0,11.11111111111111,0.0
85582,0.0,0.0,0.0,0.0,0.0,0.0,100.0
151120,0.0,0.0,0.0,0.0,0.0,0.0,100.0
28246,77.27272727272727,0.0,0.0,0.0,0.0,0.0,22.727272727272727
36453,0.0,0.0,0.0,0.0,100.0,0.0,0.0
159339,75.0,0.0,0.0,0.0,0.0,0.0,25.0
93815,100.0,0.0,0.0,0.0,0.0,0.0,0.0
85626,50.0,0.0,50.0,0.0,0.0,0.0,0.0
69250,0.0,0.0,0.0,0.0,0.0,0.0,100.0
102035,0.0,0.0,0.0,0.0,0.0,0.0,100.0
36499,0.0,0.0,0.0,0.0,0.0,0.0,100.0
110232,0.0,0.0,0.0,0.0,0.0,100.0,0.0
159384,50.0,0.0,0.0,0.0,0.0,0.0,50.0
77475,0.0,0.0,0.0,0.0,0.0,100.0,0.0
52909,0.0,0.0,0.0,0.0,0.0,0.0,100.0
85680,0.0,0.0,0.0,0.0,0.0,100.0,0.0
69303,0.0,0.0,100.0,0.0,0.0,0.0,0.0
93888,0.0,0.0,0.0,94.90445859872611,0.0,0.0,5.095541401273886
159437,0.0,0.0,0.0,0.0,0.0,0.0,100.0
159446,0.0,0.0,0.0,0.0,0.0,0.0,100.0
110296,0.0,0.0,0.0,0.0,0.0,0.0,100.0
102106,0.0,0.0,0.0,0.0,0.0,100.0,0.0
93931,0.0,0.0,100.0,0.0,0.0,0.0,0.0
159464,0.0,0.0,0.0,0.0,0.0,0.0,100.0
159482,0.0,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666
126718,0.0,0.0,0.0,0.0,0.0,100.0,0.0
85760,25.0,0.0,62.5,0.0,0.0,0.0,12.5
102160,4.545454545454546,0.0,2.272727272727273,0.0,0.0,0.0,93.18181818181817
44818,40.88023698688109,0.0,1.8620397799407533,12.399492170969106,0.0,20.90562843842573,23.952602623783324
167696,0.0,0.0,0.0,0.0,0.0,0.0,100.0
85788,0.0,0.0,0.0,0.0,0.0,0.0,100.0
159525,0.0,0.0,0.0,0.0,0.0,0.0,100.0
93995,0.0,0.0,0.0,0.0,0.0,100.0,0.0
44845,0.0,0.0,10.557184750733137,0.2932551319648094,23.46041055718475,11.436950146627565,54.252199413489734
118575,0.0,0.0,0.0,0.0,0.0,0.0,100.0
151344,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12091,1.5151515151515151,0.0,0.0,0.0,46.96969696969697,0.0,51.515151515151516
175938,0.0,0.0,0.0,0.0,0.0,100.0,0.0
102213,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20297,63.75694016039481,0.0,0.0,0.12338062924120913,1.542257865515114,16.409623689080817,18.167797655768045
53069,0.0,0.0,0.0,0.0,100.0,0.0,0.0
28497,0.0,0.0,0.0,0.0,0.0,0.0,100.0
85840,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20313,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12126,0.0,0.0,0.0,0.0,57.692307692307686,0.0,42.30769230769231
102240,100.0,0.0,0.0,0.0,0.0,0.0,0.0
175983,0.0,0.0,0.0,0.0,0.0,0.0,100.0
135020,0.0,0.0,0.0,0.0,0.0,100.0,0.0
167794,0.0,0.0,0.0,0.0,0.0,0.0,100.0
159614,55.16506922257721,0.0,13.418530351437699,0.0,3.727369542066028,0.10649627263045794,27.582534611288605
61318,0.0,0.0,0.0,0.0,0.0,0.0,100.0
151442,0.0,0.0,0.0,0.0,22.22222222222222,0.0,77.77777777777779
151451,0.0,0.0,0.0,0.0,100.0,0.0,0.0
159650,0.0,0.0,0.0,0.0,100.0,0.0,0.0
85920,0.0,0.0,0.0,0.0,100.0,0.0,0.0
118691,0.0,0.0,0.0,0.0,93.63636363636364,6.363636363636363,0.0
151460,0.0,0.0,0.0,0.0,0.0,100.0,0.0
